,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
74,stocktwits,PVTB,0,0,0,0,0,0,1,20273,6/10/16,01:10.8
75,stocktwits,PVTB,0,0,0,0,0,0,2,20273,6/6/16,01:10.1
76,stocktwits,PVTB,0,0,0,0,0,0,2,20273,6/3/16,01:07.0
77,stocktwits,PVTB,2.18,0,2.18,1,0,0,2,20273,6/1/16,01:01.3
78,stocktwits,PVTB,2.18,0,2.18,2,0,0,2,20273,5/31/16,01:01.3
79,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/28/16,01:11.5
80,stocktwits,PVTB,1.82,0,1.82,1,0,0,1,20273,5/26/16,01:01.2
81,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/25/16,01:00.8
82,stocktwits,PVTB,1.9,0,1.9,3,0,0,7,20273,5/20/16,00:58.2
83,stocktwits,PVTB,1.295,0,1.295,2,0,0,4,20273,5/19/16,00:59.9
84,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/17/16,00:59.6
85,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/16/16,01:16.6
86,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/14/16,00:56.6
87,stocktwits,PVTB,2.23,0,2.23,1,0,0,1,20273,5/11/16,01:18.5
88,stocktwits,PVTB,0,0,0,0,0,0,2,20273,5/5/16,00:58.0
89,stocktwits,PVTB,0,0,0,0,0,0,3,20273,5/4/16,00:57.2
90,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/3/16,00:57.8
91,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/2/16,00:57.2
92,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/28/16,00:57.2
93,stocktwits,PVTB,0,0,0,0,0,0,2,20273,4/26/16,00:57.5
94,stocktwits,PVTB,2.25,0,2.25,1,0,0,1,20273,4/24/16,00:55.9
95,stocktwits,PVTB,1.24,0,1.24,2,0,0,5,20273,4/22/16,00:55.9
96,stocktwits,PVTB,0,0,0,0,0,0,12,20273,4/21/16,00:56.9
97,stocktwits,PVTB,0,0,0,0,0,0,4,20273,4/20/16,00:56.2
98,stocktwits,PVTB,2.11,0,2.11,1,0,0,1,20273,4/19/16,00:57.6
99,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/18/16,00:56.1
100,stocktwits,PVTB,2.11,0,2.11,1,0,0,1,20273,4/12/16,00:57.1
101,stocktwits,PVTB,2.11,0,2.11,1,0,0,1,20273,4/11/16,00:56.1
102,stocktwits,PVTB,0,0,0,0,0,0,3,20273,4/8/16,00:56.7
103,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/7/16,00:54.7
104,stocktwits,PVTB,0,0,0,0,0,0,5,20273,4/4/16,00:56.1
105,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/2/16,00:56.9
106,stocktwits,PVTB,0,0,0,0,0,0,3,20273,3/29/16,00:57.0
107,stocktwits,PVTB,0,0,0,0,0,0,1,20273,3/22/16,00:57.9
108,stocktwits,PVTB,2.2,0,2.2,1,0,0,2,20273,3/17/16,01:03.6
109,stocktwits,PVTB,0,0,0,0,0,0,1,20273,3/14/16,01:17.0
110,stocktwits,PVTB,0,0,0,0,0,0,1,20273,3/10/16,00:53.0
111,stocktwits,PVTB,2.23,0,2.23,1,0,0,1,20273,3/6/16,00:55.4
112,stocktwits,PVTB,0,0,0,0,0,0,4,20273,3/2/16,01:25.7
113,stocktwits,PVTB,0,2.89,-2.89,0,1,0,1,20273,2/29/16,00:56.0
114,stocktwits,PVTB,1.5975,0,1.5975,4,0,0,6,20273,2/22/16,00:47.3
115,stocktwits,PVTB,0,0,0,0,0,0,2,20273,2/12/16,00:47.8
116,stocktwits,PVTB,0,0,0,0,0,0,1,20273,2/11/16,00:46.2
117,stocktwits,PVTB,0,0,0,0,0,0,1,20273,2/10/16,00:44.6
118,stocktwits,PVTB,2.174,0,2.174,5,0,0,8,20273,2/9/16,00:44.3
119,stocktwits,PVTB,0,0,0,0,0,0,1,20273,2/8/16,00:47.9
120,stocktwits,PVTB,0,0,0,0,0,0,1,20273,2/5/16 0:00,00:47.6
121,stocktwits,PVTB,0,0,0,0,0,0,2,20273,2/4/16 0:00,00:47.2
122,stocktwits,PVTB,1.6425,1.79,-0.1475,4,2,2,8,20273,2/3/16 0:00,00:46.8
123,stocktwits,PVTB,2.5,0,2.5,1,0,0,1,20273,1/28/16 0:00,01:00.5
124,stocktwits,PVTB,0,0,0,0,0,0,1,20273,1/27/16 0:00,01:04.3
125,stocktwits,PVTB,0,0,0,0,0,0,3,20273,1/22/16 0:00,20:33.1
126,stocktwits,PVTB,0,0,0,0,0,0,7,20273,1/21/16 0:00,20:50.5
127,stocktwits,PVTB,0,0,0,0,0,0,4,20273,1/20/16 0:00,00:49.4
128,stocktwits,PVTB,0,2.89,-2.89,0,1,0,1,20273,1/19/16 0:00,01:27.0
129,stocktwits,PVTB,0,0,0,0,0,0,1,20273,1/18/16 0:00,00:55.6
130,stocktwits,PVTB,0,2.44,-2.44,0,1,0,1,20273,1/16/16 0:00,00:56.6
131,stocktwits,PVTB,0,0,0,0,0,0,1,20273,1/15/16 0:00,01:09.6
