,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
274,stocktwits,XLE,1,0.606667,0.393333,1,3,0.3333,14,19655,2/13/16,00:43.1
275,stocktwits,XLE,2.03875,1.7,0.33875,16,7,2.2857,62,19655,2/12/16,00:47.8
276,stocktwits,XLE,1.876364,1.744444,0.131919,11,9,1.2222,65,19655,2/11/16,00:46.2
277,stocktwits,XLE,0.95,2.05,-1.1,7,7,1,42,19655,2/10/16,00:44.6
278,stocktwits,XLE,1.773,1.695,0.078,10,12,0.8333,65,19655,2/9/16,00:44.3
279,stocktwits,XLE,2.068889,1.646875,0.422014,9,16,0.5625,74,19655,2/8/16,00:47.9
280,stocktwits,XLE,1.34,1.26,0.08,2,2,1,11,19655,2/7/16,00:46.1
281,stocktwits,XLE,2.126667,1.71,0.416667,3,3,1,15,19655,2/6/16,00:44.1
282,stocktwits,XLE,1.329,1.97,-0.641,10,5,2,64,19655,2/5/16,00:47.6
283,stocktwits,XLE,1.121429,1.588889,-0.46746,7,9,0.7778,60,19655,2/4/16,00:47.2
284,stocktwits,XLE,1.1475,0.8225,0.325,16,4,4,70,19655,2/3/16,00:46.8
285,stocktwits,XLE,1.509,2.019231,-0.510231,10,13,0.7692,58,19655,2/2/16,00:47.9
286,stocktwits,XLE,1.675714,1.62,0.055714,7,11,0.6364,76,19655,2/1/16,00:45.8
287,stocktwits,XLE,1.452,2.044,-0.592,5,5,1,32,19655,1/31/16,00:44.0
288,stocktwits,XLE,2.333333,1.59,0.743333,6,2,3,31,19655,1/30/16,00:58.9
289,stocktwits,XLE,1.547143,1.756667,-0.209524,7,15,0.4667,61,19655,1/29/16,01:08.6
290,stocktwits,XLE,1.762381,1.768571,-0.00619,21,7,3,69,19655,1/28/16,01:00.5
291,stocktwits,XLE,1.836923,1.69,0.146923,13,9,1.4444,66,19655,1/27/16,01:04.3
292,stocktwits,XLE,1.746842,1.977778,-0.230936,19,9,2.1111,71,19655,1/26/16,20:29.3
293,stocktwits,XLE,1.602,2.028182,-0.426182,10,11,0.9091,59,19655,1/25/16,20:29.1
294,stocktwits,XLE,1.848333,2.2,-0.351667,6,1,6,22,19655,1/24/16,20:26.3
295,stocktwits,XLE,2.253333,1.38,0.873333,3,2,1.5,24,19655,1/23/16,20:25.6
296,stocktwits,XLE,1.480455,1.496154,-0.015699,22,13,1.6923,86,19655,1/22/16,20:33.1
297,stocktwits,XLE,1.691,1.636154,0.054846,20,13,1.5385,81,19655,1/21/16,20:50.5
298,stocktwits,XLE,1.594286,1.883333,-0.289048,14,15,0.9333,78,19655,1/20/16,00:49.4
299,stocktwits,XLE,1.068824,1.918333,-0.84951,17,12,1.4167,87,19655,1/19/16,01:27.0
300,stocktwits,XLE,0,0,0,0,0,0,9,19655,1/18/16 0:00,00:55.6
301,stocktwits,XLE,1.9,1.38,0.52,3,2,1.5,19,19655,1/17/16 0:00,00:47.8
