,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
69,stocktwits,XLB,0,0,0,0,0,0,2,19654,9/5/16,01:10.3
70,stocktwits,XLB,0,0,0,0,0,0,3,19654,9/4/16,01:09.7
71,stocktwits,XLB,0,0,0,0,0,0,1,19654,9/3/16,01:16.5
72,stocktwits,XLB,0,2,-2,0,3,0,6,19654,9/2/16,01:21.9
73,stocktwits,XLB,2.25,0.97,1.28,2,1,2,9,19654,9/1/16,01:12.3
74,stocktwits,XLB,2.25,0,2.25,1,0,0,10,19654,8/31/16,01:13.0
75,stocktwits,XLB,3.335,0,3.335,2,0,0,10,19654,8/30/16,01:28.3
76,stocktwits,XLB,1.44,2.165,-0.725,1,2,0.5,12,19654,8/29/16,01:22.0
77,stocktwits,XLB,0,0,0,0,0,0,4,19654,8/28/16,01:13.6
78,stocktwits,XLB,0,0,0,0,0,0,3,19654,8/27/16,01:17.7
79,stocktwits,XLB,0,0,0,0,0,0,7,19654,8/26/16,01:13.1
80,stocktwits,XLB,2.155,0,2.155,4,0,0,10,19654,8/25/16,01:12.0
81,stocktwits,XLB,0,1.78,-1.78,0,1,0,7,19654,8/24/16,01:12.7
82,stocktwits,XLB,2.386667,0,2.386667,6,0,0,17,19654,8/23/16,01:13.5
83,stocktwits,XLB,2,0,2,1,0,0,6,19654,8/22/16,01:28.5
84,stocktwits,XLB,0,0,0,0,0,0,5,19654,8/21/16,01:17.9
85,stocktwits,XLB,0.5,0,0.5,1,0,0,7,19654,8/20/16,01:18.5
86,stocktwits,XLB,2.21,2.21,0,1,1,1,8,19654,8/19/16,01:14.6
87,stocktwits,XLB,2.88,0,2.88,1,0,0,3,19654,8/18/16,01:32.3
88,stocktwits,XLB,0,0,0,0,0,0,6,19654,8/17/16,01:15.4
89,stocktwits,XLB,1.91,0,1.91,1,0,0,6,19654,8/16/16,01:29.1
90,stocktwits,XLB,2.36,0,2.36,2,0,0,5,19654,8/15/16,01:28.5
91,stocktwits,XLB,0,0,0,0,0,0,4,19654,8/14/16,01:12.9
92,stocktwits,XLB,2.33,0,2.33,1,0,0,10,19654,8/12/16,01:28.7
93,stocktwits,XLB,2.115,2,0.115,2,3,0.6667,9,19654,8/11/16,01:27.4
94,stocktwits,XLB,2.89,0,2.89,1,0,0,7,19654,8/10/16,01:27.7
95,stocktwits,XLB,2.33,2,0.33,1,2,0.5,14,19654,8/9/16,01:27.2
96,stocktwits,XLB,1.61,0,1.61,2,0,0,9,19654,8/8/16,01:26.5
97,stocktwits,XLB,0,0,0,0,0,0,1,19654,8/7/16,01:17.0
