,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
69,stocktwits,XLI,1.51,2,-0.49,1,1,1,4,19657,9/5/16,01:10.3
70,stocktwits,XLI,0,0,0,0,0,0,7,19657,9/4/16,01:09.7
71,stocktwits,XLI,0,0,0,0,0,0,4,19657,9/3/16,01:16.5
72,stocktwits,XLI,2.795,2,0.795,2,2,1,6,19657,9/2/16,01:21.9
73,stocktwits,XLI,2.25,0,2.25,2,0,0,8,19657,9/1/16,01:12.3
74,stocktwits,XLI,2.25,0,2.25,1,0,0,7,19657,8/31/16,01:13.0
75,stocktwits,XLI,2.16,0,2.16,3,0,0,7,19657,8/30/16,01:28.3
76,stocktwits,XLI,2.675,2.165,0.51,2,2,1,10,19657,8/29/16,01:22.0
77,stocktwits,XLI,0,0,0,0,0,0,2,19657,8/28/16,01:13.6
78,stocktwits,XLI,0,0,0,0,0,0,2,19657,8/27/16,01:17.7
79,stocktwits,XLI,3.24,0,3.24,1,0,0,5,19657,8/26/16,01:13.1
80,stocktwits,XLI,2.785,0,2.785,2,0,0,6,19657,8/25/16,01:12.0
81,stocktwits,XLI,0,0,0,0,0,0,4,19657,8/24/16,01:12.7
82,stocktwits,XLI,2.455,0,2.455,6,0,0,16,19657,8/23/16,01:13.5
83,stocktwits,XLI,2,0,2,1,0,0,5,19657,8/22/16,01:28.5
84,stocktwits,XLI,2.93,0,2.93,1,0,0,3,19657,8/21/16,01:17.9
85,stocktwits,XLI,0,0,0,0,0,0,2,19657,8/20/16,01:18.5
86,stocktwits,XLI,1.83,0,1.83,2,0,0,8,19657,8/19/16,01:14.6
87,stocktwits,XLI,0,0,0,0,0,0,5,19657,8/18/16,01:32.3
88,stocktwits,XLI,1.71,0,1.71,3,0,0,11,19657,8/17/16,01:15.4
89,stocktwits,XLI,3,0,3,1,0,0,4,19657,8/16/16,01:29.1
90,stocktwits,XLI,2.724,2,0.724,5,1,5,10,19657,8/15/16,01:28.5
91,stocktwits,XLI,3,0,3,1,0,0,4,19657,8/14/16,01:12.9
92,stocktwits,XLI,2.665,0,2.665,2,0,0,8,19657,8/12/16,01:28.7
93,stocktwits,XLI,2.665,2,0.665,2,3,0.6667,13,19657,8/11/16,01:27.4
94,stocktwits,XLI,3,0,3,1,0,0,6,19657,8/10/16,01:27.7
95,stocktwits,XLI,3,1.61,1.39,1,2,0.5,6,19657,8/9/16,01:27.2
96,stocktwits,XLI,3,0,3,1,0,0,6,19657,8/8/16,01:26.5
97,stocktwits,XLI,0,0,0,0,0,0,1,19657,8/7/16,01:17.0
98,stocktwits,XLI,3.42,0,3.42,1,0,0,1,19657,8/6/16,01:21.7
99,stocktwits,XLI,3,0,3,1,0,0,2,19657,8/5/16,01:23.1
100,stocktwits,XLI,3,0,3,1,0,0,3,19657,8/4/16,01:23.1
