,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
145,stocktwits,EML,0,0,0,0,0,0,1,2526,2/13/15 5:00,2/14/15 5:00
146,stocktwits,EML,0.89,0,0.89,1,0,0,1,2526,2/12/15 5:00,2/13/15 5:00
147,stocktwits,EML,1.91,0,1.91,2,0,0,12,2526,2/11/15 5:00,2/12/15 5:00
148,stocktwits,EML,0,0,0,0,0,0,1,2526,2/10/15 5:00,2/11/15 5:00
149,stocktwits,EML,0,0,0,0,0,0,4,2526,2/6/15 5:00,2/7/15 5:00
150,stocktwits,EML,0,0,0,0,0,0,2,2526,2/5/15 5:00,2/6/15 5:00
151,stocktwits,EML,0,0,0,0,0,0,1,2526,1/27/15 5:00,1/28/15 5:00
152,stocktwits,EML,0,0,0,0,0,0,2,2526,1/22/15 5:00,1/23/15 5:00
153,stocktwits,EML,1.9,0,1.9,1,0,0,3,2526,1/21/15 5:00,1/22/15 5:00
154,stocktwits,EML,0,0,0,0,0,0,2,2526,1/19/15 5:00,1/20/15 5:00
155,stocktwits,EML,0,0,0,0,0,0,3,2526,1/16/15 5:00,1/17/15 5:00
156,stocktwits,EML,0,0,0,0,0,0,1,2526,1/15/15 5:00,1/16/15 5:00
157,stocktwits,EML,0,0,0,0,0,0,4,2526,1/14/15 5:00,1/15/15 5:00
158,stocktwits,EML,0,0,0,0,0,0,1,2526,1/2/15 5:00,1/3/15 5:00
159,stocktwits,EML,1.9,0,1.9,1,0,0,1,2526,12/17/14 5:00,12/18/14 5:00
160,stocktwits,EML,0,0,0,0,0,0,3,2526,12/15/14 5:00,12/16/14 5:00
161,stocktwits,EML,2.6,0,2.6,2,0,0,2,2526,11/14/14 5:00,11/15/14 5:00
162,stocktwits,EML,1.9,0,1.9,1,0,0,1,2526,11/3/14 5:00,11/4/14 5:00
163,stocktwits,EML,1.73,0,1.73,5,0,0,6,2526,10/22/14 4:00,10/23/14 4:00
164,stocktwits,EML,0,0,0,0,0,0,2,2526,10/1/14 4:00,10/2/14 4:00
165,stocktwits,EML,0,0,0,0,0,0,1,2526,9/30/14 4:00,10/1/14 4:00
166,stocktwits,EML,0,0,0,0,0,0,1,2526,7/25/14 4:00,7/26/14 4:00
167,stocktwits,EML,0.89,0,0.89,1,0,0,4,2526,7/23/14 4:00,7/24/14 4:00
168,stocktwits,EML,0,0,0,0,0,0,1,2526,7/10/14 4:00,7/11/14 4:00
169,stocktwits,EML,0,0,0,0,0,0,1,2526,5/16/14 4:00,5/17/14 4:00
