Period,Open Price,High Price,Low Price,Close Price,Volume,RSI [14],SMA [50],SMA [200],Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL","MACD (12,26,9) - DIVERGENCE",ROC [12],Williams %R [14]
2016-12-01 00:00:00,,,,74.75,,66.1024441899,70.2824,66.9840865,,,1.01752125788,0.71256330648,0.304957951405,7.01503221188,
2016-11-30 00:00:00,73.29,75.12,73.29,74.43,44851407.0,65.1361183244,70.1568,66.8950365,76.0,0.22332632990804058,0.855845921227,0.636323818629,0.219522102598,7.15519723582,-10.969793322734452
2016-11-29 00:00:00,70.62,71.26,70.07,70.83,18356751.0,50.3505752877,70.0066,66.8111865,60.0,0.2076206952726931,0.669622550857,0.58144329298,0.0881792578774,0.113074204947,-54.42394495814895
2016-11-28 00:00:00,73.07,73.09,71.58,71.71,18776854.0,55.7137154967,69.9382,66.7361865,60.0,0.16419806299139325,0.788739302845,0.55939847851,0.229340824335,1.78850248403,-35.14176782505821
2016-11-25 00:00:00,72.77,72.93,72.36,72.72,8791783.0,62.8481810425,69.853,66.6540365,60.0,0.18909797896552466,0.839703021886,0.502063272427,0.33763974946,4.90478938257,-12.438728057312883
2016-11-23 00:00:00,72.43,73.3138,72.35,73.08,11461958.0,65.6297947144,69.7668,66.5597415,60.0,0.138023122056787,0.789701033872,0.417653335062,0.37204769881,5.56117290192,-3.926903826127888
2016-11-22 00:00:00,72.84,73.2,71.9,72.78,16013243.0,64.4109320203,69.6566,66.4647915,56.0,0.14476871701679714,0.677739208677,0.324641410359,0.353097798317,7.39265161576,-7.191780821917833
2016-11-21 00:00:00,72.13,72.9,72.13,72.82,16875395.0,64.6949836724,69.5686,66.3724415,52.0,0.0964972455161734,0.555522636029,0.23636696078,0.319155675249,6.86821250367,-1.3559322033900412
2016-11-18 00:00:00,71.09,71.53,70.73,71.13,11962308.0,57.3088406082,69.52,66.2865915,44.0,0.06494363153417948,0.387376790416,0.156578041968,0.230798748448,4.80330042729,-23.37662337662347
2016-11-17 00:00:00,71.92,72.39,70.664,70.84,10337975.0,55.8366293977,69.4914,66.2106415,43.99999999999999,0.08843679124799966,0.339199703246,0.0988783548557,0.24032134839,3.22016610812,-28.756957328385845
2016-11-16 00:00:00,71.66,72.14,71.1,71.32,16609103.0,58.961706766,69.5114,66.1427915,40.0,0.12962321941694724,0.302301679938,0.0387980177581,0.26350366218,3.93471291169,-15.953307392996251
2016-11-15 00:00:00,70.46,71.86,70.4,71.82,19205413.0,62.3363431524,69.4954,66.0726915,36.0,0.15950878137363256,0.201936542117,-0.0270778977869,0.229014439904,3.53178607467,-0.8230452674898407
