date,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear,Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - DIVERGENCE","MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL",Williams %R [14]
2015-11-10 09:30:00,24.399998999999998,24.542998500000056,23.474026666666656,24.25481905395678,22.0,802.5,5.0,56.0,45.0,55.0,25,2.0,-0.67,68.0,0.20613069275684748,0.027958137604099997,0.275760302261,0.247802164657,-27.971064416121212
2015-11-11 09:30:00,24.679998,24.57799860000007,23.526109972222212,24.25738241577056,23.0,803.5,6.0,57.0,46.0,56.0,18,0.0,2.29,68.0,0.2225631287456573,0.014525474585599999,0.265959007889,0.251433533303,-41.7389442124425
2015-11-12 09:30:00,24.429998,24.59399840000007,23.57680437499999,24.258824519572897,24.0,804.5,7.0,58.0,47.0,57.0,22,1.25,0.46,68.0,0.10811372464093023,-0.016118405479899997,0.23128552645300002,0.247403931933,-73.90512902880394
2015-11-13 09:30:00,23.999998,24.463998500000066,23.61985990277777,24.25723294326236,25.0,805.5,8.0,59.0,48.0,58.0,19,1.0,-0.57,68.0,0.057878929057757836,-0.04710634717730001,0.18852099796100003,0.235627345139,-91.30527893778788
2015-11-14 09:30:00,,,,,,,,,,,7,1.0,-0.68,,,,,,
2015-11-15 09:30:00,,,,,,,,,,,7,0.0,0.0,,,,,,
2015-11-16 09:30:00,23.849999,24.291998500000073,23.666336816901406,24.254962935251747,26.0,806.5,9.0,60.0,49.0,59.0,21,0.0,1.6,68.0,0.0938332318925392,-0.0511787058377,0.17165396284200002,0.22283266867899998,-64.96158299126394
2015-11-17 09:30:00,24.31,24.25799860000007,23.696943236111107,24.255430557553908,27.0,807.5,10.0,61.0,50.0,60.0,20,4.0,-0.23,68.0,0.0485752781564232,-0.055670829078800006,0.153244132331,0.20891496141,-69.23481738764339
2015-11-18 09:30:00,24.3,24.178998800000066,23.750832166666655,24.254945143369127,28.0,808.5,11.0,62.0,51.0,0.5,26,6.0,0.03,64.0,0.1304992019204264,-0.0351875576672,0.164930514326,0.200118071993,-32.48079149563216
2015-11-19 09:30:00,24.599999,24.205999000000066,23.80985994444444,24.257365455515966,29.0,809.5,12.0,63.0,52.0,1.5,17,0.0,1.48,56.0,0.11414027774756075,-0.0202548142448,0.174799554187,0.19505436843199997,-29.060098936953878
2015-11-20 09:30:00,24.699998,24.326999000000068,23.86569326388889,24.259608836879387,30.0,810.5,0.0,64.0,53.0,2.5,8,0.0,2.73,56.0,0.07022193785121371,-0.00953766850107,0.183132282805,0.192669951306,-25.639406378275968
2015-11-21 09:30:00,,,,,,,,,,,9,0.0,0.0,,,,,,
2015-11-22 09:30:00,,,,,,,,,,,10,0.0,1.98,,,,,,
2015-11-23 09:30:00,24.659999,24.482998900000066,23.945210070422537,24.259890992805705,31.0,811.5,1.0,65.0,54.0,3.5,10,0.0,2.48,48.00000000000001,0.0503578347570589,-0.00925891830204,0.18109630342900002,0.19035522173099997,-34.18587517103451
2015-11-24 09:30:00,24.419999,24.529998900000066,23.97555434722223,24.260034874100672,32.0,812.5,2.0,66.0,55.0,4.5,19,1.0,-0.16,48.0,0.05871311883052537,-0.013965492572700001,0.172898356015,0.186863848588,-40.174718450689525
2015-11-25 09:30:00,24.51,24.584999000000057,24.013054375000007,24.259998906809987,33.0,813.5,3.0,67.0,56.0,5.5,17,0.33,1.5,44.0,-0.027748208907943987,-0.0168467620647,0.165805396007,0.18265215807100002,-38.45910956741396
2015-11-26 09:30:00,,,,,,,,,,,4,1.0,1.0,,,,,,
2015-11-27 09:30:00,24.56,24.551249375000076,24.075998842857146,24.260213196428523,34.0,814.5,4.0,68.0,57.0,6.5,4,0.0,0.0,-24.0,-0.014129210971260162,-0.016326835489399998,0.16224361370999998,0.178570449199,-23.530121936496435
2015-11-28 09:30:00,,,,,,,,,,,4,0.0,0.9,,,,,,
2015-11-29 09:30:00,,,,,,,,,,,8,0.0,1.56,,,,,,
2015-11-30 09:30:00,24.659999,24.539999500000075,24.123042333333334,24.255107608695607,35.0,815.5,5.0,69.0,58.0,7.5,15,0.0,1.83,-24.0,0.026451162973956784,-0.0178069147426,0.15631180577099998,0.17411872051399999,-21.645296432652067
2015-12-01 09:30:00,24.649998999999998,24.567499625000075,24.149570314285718,24.253585873188356,36.0,816.5,6.0,70.0,59.0,8.5,27,3.33,-0.3,-24.0,0.02780746944983689,-0.005399707078979999,0.167369086665,0.172768793744,-0.9591474245114132
2015-12-02 09:30:00,24.889999,24.656249375000076,24.19642747142857,24.25635270397107,37.0,817.5,7.0,71.0,60.0,9.5,17,2.0,0.21,-24.00000000000001,-0.02392596868822434,-0.0139442080583,0.155338533671,0.16928274172899999,-32.109366173313525
2015-12-03 09:30:00,24.679998,24.661110333333408,24.23999887142858,24.258887802867328,38.0,818.5,8.0,72.0,61.0,10.5,23,0.67,0.73,-24.0,-0.05785186566206942,-0.0408400529606,0.118232675528,0.159072728489,-68.80578465710059
2015-12-04 09:30:00,24.29,24.581999200000066,24.27599890000001,24.25696320714281,39.0,0.0,9.0,73.0,62.0,11.5,27,8.0,-0.12,-24.0,-0.035647476081962184,-0.0238411402404,0.12927130318900001,0.15311244342900002,-10.08925545136158
2015-12-05 09:30:00,,,,,,,,,,,7,0.0,0.0,,,,,,
2015-12-06 09:30:00,,,,,,,,,,,11,0.0,1.91,,,,,,
2015-12-07 09:30:00,24.75,24.610999400000058,24.32478153623189,24.246267047101398,40.0,1.0,10.0,74.0,63.0,12.5,19,0.0,-2.33,-24.0,-0.0067123792960696975,-0.0252537956253,0.121545198897,0.146798994523,-40.964391691394624
