Period,Open Price,High Price,Low Price,Close Price,Volume,RSI [14],SMA [50],SMA [200],Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL","MACD (12,26,9) - DIVERGENCE",ROC [12],Williams %R [14]
2016-10-04 00:00:00,71.97,72.27,71.5451,71.91,10584475.0,44.1552278083,73.4819,70.487174,32.0,0.06125155472738021,-0.311097870982,-0.314256470672,0.00315859968971,-0.277354042435,-67.82608695652192
2016-10-03 00:00:00,71.79,72.05,71.49,72.05,9176665.0,45.1725164712,73.5419,70.486774,32.0,0.07259450821925024,-0.300949830439,-0.315046120594,0.0140962901557,-0.400884711087,-61.739130434782766
2016-09-30 00:00:00,71.53,72.31,71.485,72.11,7439795.0,45.590515341,73.6007,70.489574,32.0,0.01736145917362071,-0.297874333884,-0.318570193133,0.0206958592494,0.712290502793,-59.130434782608745
2016-09-29 00:00:00,72.57,72.66,71.17,71.38,8835831.0,39.2384232762,73.6553,70.487424,-44.0,-0.0004379173388041841,-0.295725255243,-0.323744157946,0.0280189027026,-0.307262569832,-87.81512605042047
2016-09-28 00:00:00,72.84,72.85,72.28,72.66,6522589.0,48.4474968003,73.7201,70.484324,-48.0,0.04097474542458625,-0.214353518429,-0.330748883621,0.116395365193,0.124018189334,-34.033613445378315
2016-09-27 00:00:00,72.17,72.78,72.01,72.77,7826817.0,49.3721621238,73.7459,70.472524,-52.00000000000001,0.018287020764265558,-0.2377029959,-0.359847724919,0.12214472902,1.76199132988,-29.411764705882526
2016-09-26 00:00:00,72.84,72.9,72.09,72.26,5529538.0,44.8397173745,73.7727,70.465424,-52.0,-0.015395252017458269,-0.275247921749,-0.390383907174,0.115135985425,-0.97300260381,-50.840336134453615
2016-09-23 00:00:00,73.23,73.41,73.095,73.11,5410545.0,52.0514580872,73.8091,70.458224,-52.0,0.007826769418911738,-0.267238020972,-0.419167903531,0.151929882559,0.27431079413,-15.126050420168072
2016-09-22 00:00:00,73.09,73.47,73.05,73.34,6502150.0,54.2435016548,73.8297,70.450374,-52.0,0.016340047135852312,-0.339672830947,-0.45715037417,0.117477543223,0.589768207379,-5.4621848739494
2016-09-21 00:00:00,72.31,72.93,71.87,72.79,8485850.0,49.5233377233,73.8393,70.440574,-52.0,-0.03440329914303986,-0.450603474502,-0.486519759976,0.0359162854736,0.192704748796,-18.269230769230564
2016-09-20 00:00:00,72.16,72.34,72.035,72.07,5286599.0,42.2861569976,73.8605,70.435524,-52.0,-0.10915708369740634,-0.529637081738,-0.495498831344,-0.0341382503936,-0.688989940747,-52.88461538461584
2016-09-19 00:00:00,72.29,72.435,71.76,71.85,9919663.0,39.8387797071,73.8889,70.425824,-76.0,-0.09051582069283591,-0.549499801057,-0.486964268746,-0.0625355323111,-1.25068719076,-65.91928251121102
2016-09-16 00:00:00,71.99,72.21,71.825,72.11,8690989.0,41.7831928094,73.9257,70.425074,-76.0,-0.03248905799462211,-0.544459129336,-0.471330385668,-0.073128743668,-1.19210742669,-56.034482758620726
2016-09-15 00:00:00,71.47,72.54,71.3,72.34,9632960.0,43.5283080141,73.9393,70.426074,-76.0,-0.053922189641942446,-0.556578721004,-0.453048199751,-0.103530521253,-1.21534890072,-47.03389830508473
2016-09-14 00:00:00,71.57,72.07,71.31,71.6,13099255.0,35.4772162642,73.9505,70.419924,-76.0,-0.06029814189019406,-0.587370218427,-0.427165569438,-0.160204648989,-2.01176953606,-78.92561983471114
2016-09-13 00:00:00,72.12,72.12,71.22,71.6,12187909.0,35.4772162642,73.9603,70.422374,-76.0,-0.08161766526321372,-0.542782344688,-0.387114407191,-0.155667937498,-1.63483995054,-85.89211618257283
2016-09-12 00:00:00,71.105,72.76,71.09,72.57,12991817.0,42.2920143817,73.9715,70.424124,-96.0,-0.0773983680816284,-0.477976988103,-0.348197422816,-0.129779565286,-1.14425827544,-62.14833759590815
2016-09-09 00:00:00,72.56,72.56,71.49,71.51,14110189.0,28.3203244924,73.9542,70.419074,-96.0,-0.12880222656245766,-0.487073031324,-0.315752531495,-0.171320499829,-4.11638508984,-99.43019943019914
2016-09-08 00:00:00,72.68,73.025,72.61,72.97,4810952.0,41.0233195809,73.9448,70.418224,-76.0,-0.003809893913379252,-0.383670918763,-0.272922406538,-0.110748512225,-2.06683666622,-73.55072463768107
2016-09-07 00:00:00,72.85,73.17,72.7,72.91,7537346.0,39.9962496573,73.8796,70.410974,-76.0,-0.03318455944807774,-0.394766099911,-0.245235278481,-0.14953082143,-1.94997310382,-75.72463768115941
2016-09-06 00:00:00,72.77,73.07,72.66,72.91,8735819.0,39.9962496573,73.789,70.400974,-88.0,-0.03456786332974175,-0.397076442396,-0.207852573124,-0.189223869273,-2.02902445579,-75.72463768115941
2016-09-02 00:00:00,72.72,72.87,72.45,72.65,8052275.0,35.8201473035,73.7166,70.397024,-92.0,-0.06716333801885202,-0.394249622188,-0.160546605806,-0.233703016383,-2.33902406237,-85.14492753623152
2016-09-01 00:00:00,72.76,72.85,72.24,72.57,9481794.0,34.5180412543,73.6912,70.387474,-92.0,-0.03624447661235691,-0.358434304436,-0.10212085171,-0.256313452726,-2.2494612069,-88.40070298769777
2016-08-31 00:00:00,72.88,72.97,72.48,72.76,4751612.0,36.1348273093,73.649,70.376824,-72.0,-0.07090970639872238,-0.299361890804,-0.0380424885285,-0.261319402276,-2.87011079963,-88.91013384321198
2016-08-30 00:00:00,73.32,73.32,72.8,72.98,5497785.0,38.0511033147,73.5989,70.360874,-72.0,-0.08455855513340539,-0.238955109902,0.0272873620405,-0.266242471943,-2.40706071142,-80.49713193116611
2016-08-29 00:00:00,73.1,73.41,72.92,73.23,7364217.0,40.30659282,73.5493,70.344674,-72.0,-0.05845403869032101,-0.18077838068,0.0938479800262,-0.274626360706,-2.32092837135,-70.9369024856594
2016-08-26 00:00:00,72.87,73.45,72.63,73.07,9968243.0,38.1270278162,73.4859,70.333374,-72.0,-0.06309081621622542,-0.129348760754,0.162504570203,-0.291853330957,-1.96551955457,-77.05544933078411
2016-08-25 00:00:00,73.21,73.51,72.47,72.79,8766486.0,34.2243569562,73.4461,70.326424,-72.0,-0.052217442712853064,-0.045533518437,0.235467902942,-0.281001421379,-2.6741542987,-88.23529411764677
2016-08-24 00:00:00,74.55,74.705,73.23,73.41,8625747.0,39.3243755138,73.4069,70.318474,-68.0,-0.01756364707368575,0.0906166056612,0.305718258287,-0.215101652626,-1.60836349015,-91.70506912442431
2016-08-23 00:00:00,74.77,75.0,74.54,74.58,8557869.0,53.2218512814,73.3651,70.310174,-48.0,0.06682264468081661,0.1999483407,0.359493671443,-0.159545330743,-0.890365448505,-55.59322033898323
2016-08-22 00:00:00,74.39,74.785,74.31,74.51,4086137.0,52.2850311156,73.2977,70.297524,36.0,0.14055629000103884,0.217459779377,0.399380004129,-0.181920224752,-0.745970427601,-60.33898305084715
2016-08-19 00:00:00,74.27,74.41,74.035,74.36,4323457.0,50.3047036022,73.2431,70.286374,36.0,0.16324406493679988,0.243774964314,0.444860060317,-0.201085096002,-1.09071561586,-76.03305785123952
2016-08-18 00:00:00,74.38,74.58,74.19,74.42,4172553.0,51.0923173449,73.2031,70.277574,36.0,0.1631206418245391,0.289089619063,0.495131334317,-0.206041715254,-1.28664279082,-76.14457831325284
2016-08-17 00:00:00,74.08,74.45,73.925,74.39,7265830.0,50.7341915313,73.1643,70.269774,36.0,0.17228523201499646,0.336613565756,0.546641763131,-0.210028197375,-1.70454545455,-77.590361445783
2016-08-16 00:00:00,74.8,74.81,74.24,74.24,6030150.0,49.0003431584,73.121084,70.254524,36.00000000000001,0.16032364180787056,0.395429751306,0.599148812475,-0.203719061169,-1.27659574468,-100.0
2016-08-15 00:00:00,74.78,75.085,74.78,74.91,4117333.0,57.3754524864,73.0899,70.242274,56.0,0.18604946021187493,0.48002161357,0.650078577767,-0.170056964197,-0.18654230513,-65.66265060240998
2016-08-12 00:00:00,74.83,74.865,74.51,74.78,6211551.0,56.0211389873,73.0375,70.225074,60.0,0.1987678075283729,0.512791276117,0.692592818816,-0.179801542699,-0.452609158679,-73.49397590361454
2016-08-11 00:00:00,74.74,75.05,74.6,74.97,6599846.0,58.5456642967,72.9925,70.205574,64.0,0.14229978589436573,0.560394863207,0.737543204491,-0.177148341284,0.25407863065,-62.04819277108453
2016-08-10 00:00:00,74.76,74.76,74.34,74.535,7031364.0,54.1534286794,72.9253,70.178724,68.0,0.10495354365398481,0.593657698173,0.781830289812,-0.188172591639,-0.500600720865,-88.25301204819316
2016-08-09 00:00:00,75.01,75.0464,74.58,74.79,11261259.0,57.4678430752,72.8616,70.152699,72.0,0.08050000453843664,0.671769059193,0.828873437722,-0.157104378529,-0.266702226964,-73.3333333333327
2016-08-08 00:00:00,75.19,75.19,74.35,74.61,6655427.0,55.6902694485,72.7894,70.118149,76.0,0.11845954858894713,0.735732737306,0.868149532354,-0.132416795048,-0.307322287547,-76.79558011049717
2016-08-05 00:00:00,75.4,75.4,74.8301,75.25,8239103.0,64.6047829685,72.7144,70.086549,80.0,0.09527469808622241,0.824999355737,0.901253731116,-0.0762543753793,0.844277673546,-33.039647577092566
2016-08-04 00:00:00,75.23,75.35,74.97,75.07,8364950.0,63.0605359683,72.6264,70.054849,84.0,0.13791348799870667,0.86177239445,0.920317324961,-0.0585449305105,1.51453684922,-40.969162995595084
2016-08-03 00:00:00,75.34,75.39,75.03,75.18,9761047.0,64.6613937251,72.5332,70.029549,88.0,0.15090343941479364,0.914500565398,0.934953557588,-0.0204529921901,1.44379975712,-36.12334801762091
2016-08-02 00:00:00,75.74,75.74,74.93,75.39,12149329.0,67.7084456662,72.4178,70.002449,92.0,0.23664628467004656,0.957299059002,0.940066805636,0.0172322533666,1.76835853132,-26.872246696035262
2016-08-01 00:00:00,75.27,76.0,75.27,75.68,9255078.0,72.0629726817,72.3038,69.971199,96.0,0.23760527171387882,0.976619331799,0.935758742294,0.0408605895048,2.07715133531,-14.096916299559195
2016-07-29 00:00:00,74.91,75.34,74.731,75.2,4889200.0,68.9986279849,72.1712,69.930949,92.0,0.25674383352253943,0.957546380615,0.925543594918,0.032002785697,1.86941208345,-8.000000000000032
2016-07-28 00:00:00,75.0,75.24,74.68,75.05,5470050.0,67.9794463276,72.06,69.893749,88.0,0.28738119653067196,0.968147139204,0.917542898494,0.0506042407102,1.62491536899,-10.439560439560355
2016-07-27 00:00:00,74.63,75.2355,74.49,75.12,7983149.0,68.9618768675,71.946,69.861599,84.0,0.3046963518886328,0.982868149051,0.904891838316,0.0779763107346,2.21798884202,-4.66572409614209
2016-07-26 00:00:00,74.62,74.89,74.48,74.78,6904219.0,66.7977221552,71.8452,69.828199,72.0,0.3328776059304966,0.980233973997,0.885397760633,0.0948362133639,1.47916949383,-11.450381679389185
2016-07-25 00:00:00,75.01,75.07,74.45,74.91,5868392.0,68.4933118601,71.7324,69.794949,72.0,0.2489177301912642,0.997232041851,0.861688707292,0.135543334559,2.91248797912,-5.3459119496856005
2016-07-22 00:00:00,74.83,75.08,74.615,74.99,5441953.0,69.5014379619,71.6202,69.760049,72.0,0.1374108027807328,0.991186200576,0.827802873652,0.163383326924,2.86694101509,-2.686567164179211
2016-07-21 00:00:00,74.62,74.99,74.55,74.84,9230809.0,68.6993222503,71.5146,69.719399,68.0,0.15650013852082692,0.96090680025,0.786957041921,0.173949758329,3.81467609932,-4.477611940298261
2016-07-20 00:00:00,74.29,74.745,74.19,74.62,6836998.0,67.5365377503,71.429,69.687549,64.0,0.11141162519075004,0.92355517583,0.743469602338,0.180085573492,3.40909090909,-3.192848020434222
2016-07-19 00:00:00,74.2,74.375,73.73,73.95,6622397.0,63.7257832145,71.336,69.655899,48.0,0.07267414650514126,0.884847390831,0.698448208965,0.186399181866,3.13088348093,-15.919282511210644
2016-07-18 00:00:00,74.1,74.25,73.84,74.11,3954259.0,65.4289073511,71.2406,69.620649,48.0,0.05491520389253822,0.890789855929,0.651848413499,0.23894144243,4.32150900901,-9.458297506448794
2016-07-15 00:00:00,74.42,74.63,73.985,74.08,7131321.0,65.2672905995,71.1502,69.581249,48.0,0.018668816880929907,0.869126749841,0.592113052891,0.27701369695,6.26882800172,-8.828006088280043
2016-07-14 00:00:00,74.31,74.66,73.87,74.14,4813169.0,65.838902368,71.054616,69.535249,48.0,0.0759669761544965,0.8318894508,0.522859628654,0.309029822146,8.42351564785,-7.914764079147589
2016-07-13 00:00:00,74.08,74.175,73.745,73.82,6401925.0,64.2900543256,70.971316,69.485999,43.99999999999999,0.0499344175701567,0.766151815285,0.445602173117,0.320549642168,6.53773993361,-5.834018077239183
2016-07-12 00:00:00,73.65,73.955,73.59,73.85,10237174.0,64.5448106173,70.898716,69.451299,36.0,0.10304321931764945,0.703684479551,0.365464762575,0.338219716976,3.46035304007,-4.159733777038276
2016-07-11 00:00:00,73.91,74.1,73.42,73.49,7375092.0,62.9069764622,70.817532,69.425849,36.0,0.04374167572093624,0.610663487694,0.280909833331,0.329753654362,4.30031223389,-10.149750415973385
2016-07-08 00:00:00,73.15,73.71,72.76,73.69,11013166.0,64.4426768634,70.765732,69.405749,32.0,0.08230172448930519,0.51970704372,0.198471419741,0.321235623979,4.88933172016,-0.35587188612092624
2016-07-07 00:00:00,73.34,73.35,72.46,72.79,8013089.0,60.4035057399,70.716732,69.384999,28.0,0.01571788857518251,0.375690534593,0.118162513746,0.257528020847,3.24822695035,-10.64638783269941
2016-07-06 00:00:00,71.98,73.05,71.9,72.9,17650493.0,61.192413576,70.687332,69.370899,24.0,0.03839588516869276,0.278044873351,0.0537805085342,0.224264364816,4.05366828433,-3.0241935483869287
2016-07-05 00:00:00,71.73,72.38,71.73,72.09,8359777.0,57.38688433,70.661132,69.360949,-48.0,-0.028726162662919608,0.138169213025,-0.00228558266982,0.140454795695,1.42093415869,-6.7599067599065865
2016-07-01 00:00:00,71.87,72.33,71.64,72.16,6793136.0,57.8420509994,70.656732,69.361849,-48.0,-0.004443344664820598,0.0400999998378,-0.0373992815935,0.0774992814313,1.87773542284,-4.009433962264196
2016-06-30 00:00:00,71.18,71.75,70.83,71.705,9535175.0,55.7223682617,70.647932,69.359149,-48.0,0.005082083625060943,-0.0927825231731,-0.0567741019513,-0.0360084212218,0.539820527201,-8.942065491183982
2016-06-29 00:00:00,70.2,71.24,70.2,71.04,8968421.0,52.4797512284,70.639832,69.357724,-48.0,0.023499351659791615,-0.214712106752,-0.0477719966459,-0.166940110106,-0.238730515377,-25.692695214105697
2016-06-28 00:00:00,68.86,69.77,68.845,69.71,13652372.0,44.9993596232,70.637432,69.354574,-48.0,0.021709584377865628,-0.29950641733,-0.0060369691194,-0.293469448211,-2.8838116467,-65.8587987355112
2016-06-27 00:00:00,68.84,69.08,68.09,68.38,18634739.0,35.5835483908,70.656632,69.359174,-48.0,-0.02514777693012873,-0.267960153126,0.0673303929333,-0.335290546059,-5.5002763958,-93.88830347734472
2016-06-24 00:00:00,69.35,70.4,69.05,69.29,22576537.0,39.9261781637,70.689432,69.368174,-43.99999999999999,0.033140801739288975,-0.0883798645862,0.151153029448,-0.239532894034,-4.40121412804,-93.65918097754269
2016-06-23 00:00:00,71.08,71.39,70.75,71.38,7599368.0,53.9739727296,70.705032,69.369274,56.0,0.12594495437715678,0.0494608653617,0.211036252957,-0.161575387595,-1.17570179373,-47.940691927512354
2016-06-22 00:00:00,70.26,71.25,70.2,70.46,11200762.0,46.2428305941,70.678032,69.365374,56.0,0.09873255761714492,0.011876329908,0.251430099855,-0.239553769947,-3.05555249805,-78.25370675453055
2016-06-21 00:00:00,70.74,70.81,70.095,70.255,7014947.0,44.3072088066,70.656432,69.356474,56.0,0.1794129865172383,0.0574047762213,0.311318542342,-0.253913766121,-2.81505049108,-85.00823723228999
2016-06-20 00:00:00,70.66,71.0,70.41,70.5,7970728.0,46.1513583571,70.627732,69.352949,56.0,0.18396975765491366,0.135553378225,0.374796983872,-0.239243605647,-2.79884185854,-76.93574958813826
2016-06-17 00:00:00,70.9,70.93,69.8,70.06,10795647.0,42.1349288862,70.604732,69.350699,56.0,0.22706260205433937,0.208382272009,0.434607885284,-0.226225613275,-2.1645021645,-91.43327841845122
2016-06-16 00:00:00,70.62,71.2,70.27,71.08,9333755.0,50.1938899748,70.594332,69.343499,56.0,0.25958954025122083,0.343107408845,0.491164288603,-0.148056879758,-0.378416257884,-68.42105263157883
2016-06-15 00:00:00,71.51,71.66,70.77,70.83,7842499.0,47.927141317,70.578948,69.340549,56.0,0.2267831395909789,0.406220475733,0.528178508542,-0.12195803281,-0.491711154819,-90.92970521541936
2016-06-14 00:00:00,71.04,71.35,70.74,71.32,7983923.0,52.255509741,70.531748,69.345399,56.0,0.21324030013589648,0.506321583277,0.558668016745,-0.052346433468,0.649167372283,-67.48329621380877
2016-06-13 00:00:00,71.52,72.06,71.19,71.21,8724591.0,51.3394331619,70.492748,69.349849,56.0,0.20677989706443922,0.57683141024,0.571754625112,0.00507678512842,0.508115737474,-51.34281200631925
2016-06-10 00:00:00,71.94,71.98,71.45,71.78,10270936.0,56.561294648,70.439548,69.348099,92.0,0.1968649712246226,0.669637314325,0.57048542883,0.0991518854949,1.94574634285,-30.27259684361529
2016-06-09 00:00:00,72.32,72.835,72.15,72.36,9608545.0,62.5750221451,70.359548,69.328999,92.0,0.16343707745532324,0.720314852784,0.545697457456,0.174617395328,4.25010805359,-13.361462728551205
2016-06-08 00:00:00,72.17,72.61,72.01,72.48,4621255.0,63.8798611667,70.272148,69.310449,80.0,0.1406501188434429,0.715465967649,0.502043108624,0.213422859025,4.00344382264,-7.8571428571428115
2016-06-07 00:00:00,72.38,72.45,72.05,72.2292,6439115.0,62.3564830287,70.182148,69.306549,80.0,0.17733331791136347,0.686652067458,0.448687393868,0.23796467359,4.60419985518,-13.828571428571335
2016-06-06 00:00:00,72.3,72.81,72.12,72.6808,9117597.0,67.0873491405,70.081564,69.315203,80.0,0.21390138142991746,0.665423386595,0.38919622547,0.276227161125,4.36645605974,-3.07619047619041
2016-06-03 00:00:00,72.31,72.5463,71.71,72.29,13885076.0,64.950589348,69.975748,69.330399,76.0,0.19651034893637684,0.582667893762,0.320139435189,0.262528458574,4.23936553713,-6.5111907120899275
2016-06-02 00:00:00,71.55,72.53,71.46,72.53,12460972.0,67.4476653742,69.878348,69.349099,72.0,0.20497614509619422,0.508357168092,0.254507320545,0.253849847546,3.49600456621,-0.0
2016-06-01 00:00:00,71.13,71.765,71.07,71.61,9301692.0,62.2866427021,69.785748,69.367149,68.0,0.12672262270719778,0.381679010336,0.191044858659,0.190634151677,3.57246167197,-4.9128367670364845
2016-05-31 00:00:00,71.4,71.52,71.04,71.35,7669313.0,60.6494284853,69.698148,69.385999,-32.0,0.0911029498639768,0.308112648833,0.14338632074,0.164726328093,2.95815295815,-5.841924398625495
