,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear
2016-09-27 09:30:00,52.889998999999996,53.15500030000023,54.13400004285711,53.726666681159394,83.0,224.5,167.0,39.0,264.0,9.0,4,0.0,2.01
2016-09-28 09:30:00,53.220001,53.22300030000022,54.09500009999999,53.72722023465701,84.0,225.5,168.0,40.0,265.0,10.0,4,1.0,1.59
2016-09-29 09:30:00,53.169998,53.21900020000022,54.049571528571406,53.72333334767021,85.0,226.5,169.0,41.0,266.0,11.0,8,1.0,-1.4
2016-09-30 09:30:00,52.93,53.06300000000022,53.98571435714283,53.7214285928571,86.0,227.5,170.0,42.0,267.0,12.0,8,0.0,-2.0
2016-10-01 09:30:00,,,,,,,,,,,2,0.0,0.0
2016-10-02 09:30:00,,,,,,,,,,,3,0.0,0.0
2016-10-03 09:30:00,53.119999,53.04199970000021,53.91797102898549,53.74369568478257,87.0,228.5,171.0,43.0,268.0,13.0,14,0.0,-1.3825
2016-10-04 09:30:00,52.830002,53.03400000000022,53.86971431428571,53.74333335869562,88.0,229.5,172.0,44.0,269.0,14.0,12,0.6667,-0.36833299999999997
2016-10-05 09:30:00,52.509997999999996,52.89399940000021,53.799857114285686,53.73805054512632,89.0,230.5,173.0,45.0,270.0,15.0,12,0.6667,-1.113333
2016-10-06 09:30:00,52.169998,52.71099920000021,53.730428528571395,53.727526874551934,90.0,231.5,174.0,46.0,271.0,16.0,9,0.0,-2.6625
2016-10-07 09:30:00,52.490002000000004,52.6459995000002,53.66114282857139,53.72239286785711,91.0,232.5,175.0,47.0,0.5,17.0,11,1.0,-0.38
2016-10-08 09:30:00,,,,,,,,,,,6,0.0,-3.0
2016-10-09 09:30:00,,,,,,,,,,,12,1.0,-0.46
2016-10-10 09:30:00,52.450001,52.4910000000002,53.566811652173904,53.74148553985504,92.0,233.5,176.0,48.0,1.5,18.0,10,1.0,-0.2
2016-10-11 09:30:00,52.290001000000004,52.38300020000021,53.51157155714285,53.73628163176893,93.0,234.5,177.0,49.0,2.5,19.0,8,0.0,0.0
2016-10-12 09:30:00,52.150002,52.3110009000002,53.42842875714284,53.72458786738349,94.0,235.5,178.0,50.0,3.5,20.0,15,0.3333,1.496667
2016-10-13 09:30:00,51.990002000000004,52.2910012000002,53.351000214285705,53.71352318505336,95.0,236.5,179.0,51.0,4.5,21.0,8,0.0,1.805
2016-10-14 09:30:00,52.380001,52.2690011000002,53.28114308571428,53.70872346099288,96.0,237.5,180.0,52.0,5.5,22.0,10,0.0,0.33
2016-10-15 09:30:00,,,,,,,,,,,3,1.0,-0.8
2016-10-16 09:30:00,,,,,,,,,,,4,0.0,0.0
2016-10-17 09:30:00,52.389998999999996,52.2670006000002,53.20144947826086,53.714748258992785,97.0,238.5,181.0,53.0,6.5,23.0,13,0.0,2.2
2016-10-18 09:30:00,52.360001000000004,52.25300030000019,53.15671448571428,53.70964034172659,98.0,239.5,182.0,54.0,7.5,24.0,9,1.0,1.4
2016-10-19 09:30:00,52.18,52.27799990000019,53.08957161428571,53.699354892473096,99.0,240.5,183.0,55.0,8.5,25.0,9,0.0,1.7625
2016-10-20 09:30:00,51.950001,52.237000000000194,53.023285928571426,53.687010733096066,100.0,241.5,184.0,56.0,9.5,26.0,10,0.5,0.47
2016-10-21 09:30:00,52.130001,52.1710000000002,52.959571657142845,53.675319216312026,101.0,242.5,185.0,57.0,10.5,27.0,6,0.0,0.0
2016-10-22 09:30:00,,,,,,,,,,,1,0.0,0.0
2016-10-23 09:30:00,,,,,,,,,,,5,0.0,3.0
2016-10-24 09:30:00,52.290001000000004,52.147000300000194,52.86768140579709,53.67064756834528,102.0,243.5,186.0,58.0,11.5,28.0,10,0.0,0.0
2016-10-25 09:30:00,52.790001000000004,52.2350004000002,52.862394619718295,53.66665477697837,103.0,244.5,187.0,59.0,12.5,29.0,15,0.0,2.01
2016-10-26 09:30:00,52.799999,52.3450002000002,52.832777958333324,53.66121872759852,104.0,245.5,188.0,60.0,13.5,30.0,17,0.0,-1.02
2016-10-27 09:30:00,52.669998,52.4879998000002,52.77138904166665,53.65423495373661,105.0,246.5,189.0,61.0,14.5,31.0,10,0.0,0.0
2016-10-28 09:30:00,52.41,52.56599970000021,52.717916847222206,53.646205751773,106.0,247.5,190.0,62.0,15.5,32.0,11,0.0,-1.78
2016-10-29 09:30:00,,,,,,,,,,,4,0.0,0.01
2016-10-30 09:30:00,,,,,,,,,,,6,0.0,1.9
2016-10-31 09:30:00,52.709998999999996,52.65199930000019,52.68352129577463,53.650431715827295,107.0,248.5,191.0,63.0,16.5,33.0,7,1.0,0.13
2016-11-01 09:30:00,52.799999,52.6759990000002,52.68750012499997,53.65111516187047,108.0,249.5,192.0,64.0,17.5,34.0,13,0.0,2.46
2016-11-02 09:30:00,52.439999,52.6209992000002,52.658750083333324,53.64508965232972,109.0,250.5,193.0,65.0,18.5,35.0,12,0.0,-1.833333
2016-11-03 09:30:00,52.599998,52.5889992000002,52.64444449999999,53.63708188612097,110.0,251.5,194.0,66.0,19.5,36.0,10,2.0,-0.24
2016-11-04 09:30:00,52.0,52.510999300000194,52.62333337499999,53.62819152836877,111.0,252.5,195.0,67.0,20.5,37.0,5,1.0,1.4
2016-11-05 09:30:00,,,,,,,,,,,4,0.0,-2.7
2016-11-06 09:30:00,,,,,,,,,,,5,0.0,-2.7
2016-11-07 09:30:00,52.049999,52.33899960000019,52.585352098591535,53.627661913669044,112.0,253.5,196.0,68.0,21.5,38.0,8,0.0,2.64
2016-11-08 09:30:00,52.099998,52.23699960000018,52.57416663888889,53.632014431654646,113.0,254.5,197.0,69.0,22.5,39.0,9,0.0,2.67
2016-11-09 09:30:00,51.619999,52.16799970000018,52.556249972222226,53.62745524372757,114.0,255.5,198.0,70.0,23.5,40.0,12,0.0,2.415
2016-11-10 09:30:00,52.0,52.06200000000017,52.5330555,53.615800758007076,115.0,256.5,199.0,71.0,24.5,41.0,28,3.0,0.38
2016-11-11 09:30:00,50.450001,51.75799990000017,52.45847218055556,53.60074473758861,116.0,257.5,200.0,72.0,25.5,42.0,15,0.0,-2.79
2016-11-12 09:30:00,,,,,,,,,,,7,0.0,2.0775
2016-11-13 09:30:00,,,,,,,,,,,15,2.0,-0.46
