date,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear,Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - DIVERGENCE","MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL",Williams %R [14]
2016-05-05 09:30:00,52.84,52.64200030000014,52.80242849999999,50.80403630909088,56.0,124.5,67.0,8.5,164.0,75.0,9,2.0,1.265,-60.0,0.05487747924471402,0.017851854231099997,0.0386502143327,0.020798360101599998,-21.21212121212113
2016-05-06 09:30:00,52.889998999999996,52.74700010000015,52.81014278571429,50.82369559420288,57.0,125.5,68.0,9.5,165.0,76.0,12,0.0,2.3325,-56.0,0.07439180054392844,0.0467281395883,0.079208534587,0.0324803949987,-6.336088154269698
2016-05-07 09:30:00,,,,,,,,,,,2,0.0,0.0,,,,,,
2016-05-08 09:30:00,,,,,,,,,,,11,0.0,1.7,,,,,,
2016-05-09 09:30:00,53.27,52.923000300000155,52.82275350724638,50.8630514227941,0.5,126.5,69.0,10.5,166.0,77.0,9,0.0,2.78,-48.00000000000001,0.11317377274435203,0.08058867447769999,0.133216238096,0.0526275636181,-6.791569086650875
2016-05-10 09:30:00,53.700001,53.08500020000015,52.847571342857144,50.882941128676464,1.5,127.5,70.0,11.5,167.0,78.0,14,0.0,2.6575,48.0,0.12191152548350775,0.13093077664799999,0.216291034428,0.08536025778010001,-0.0
2016-05-11 09:30:00,53.98,53.34400020000015,52.88828567142858,50.90644683516482,2.5,128.5,71.0,12.5,168.0,79.0,12,1.5,0.915,48.0,0.12787746548928647,0.127400814717,0.244611276176,0.11721046145899999,-17.063492063492028
2016-05-12 09:30:00,53.75,53.50200040000015,52.92757144285714,50.92669086181816,3.5,129.5,72.0,13.5,169.0,80.0,16,0.0,1.8525,48.0,0.18678945589782114,0.135948278841,0.287145810011,0.15119753117,-5.833333333333344
2016-05-13 09:30:00,53.790001000000004,53.68700030000015,52.97228568571428,50.948586898550694,4.5,130.5,73.0,14.5,170.0,81.0,14,4.0,-0.2625,48.0,0.11245036740287506,0.08940457991530001,0.262953256064,0.173548676148,-38.13953488372084
2016-05-14 09:30:00,,,,,,,,,,,7,0.0,0.0,,,,,,
2016-05-15 09:30:00,,,,,,,,,,,1,0.0,0.0,,,,,,
2016-05-16 09:30:00,53.139998999999996,53.67400020000015,52.987605619718295,50.97360288970586,5.5,131.5,74.0,15.5,171.0,82.0,4,0.0,1.6,48.0,0.09854898875595787,0.0756609508616,0.268124864725,0.192463913864,-22.32558139534897
2016-05-17 09:30:00,53.380001,53.64700050000015,53.00972223611111,50.99654408455879,6.5,132.5,75.0,16.5,172.0,83.0,18,0.3333,0.513333,48.0,0.020020451582700525,-0.0056827654119499995,0.18536045709899998,0.191043222511,-73.9130434782609
2016-05-18 09:30:00,52.240002000000004,53.320000500000155,53.004166722222216,51.01080582783881,7.5,133.5,76.0,17.5,173.0,84.0,22,2.0,-0.94,48.0,0.06316704673879488,-0.0970400104508,0.0697432094473,0.16678321989800002,-91.45299145299136
2016-05-19 09:30:00,52.080002,52.98200040000015,52.97416672222222,51.01799996727271,8.5,134.5,77.0,18.5,174.0,85.0,15,0.0,2.074,48.0,0.2312540698110991,-0.11818748629100001,0.0190488620343,0.137236348325,-69.65811965811966
2016-05-20 09:30:00,52.57,52.711000500000154,52.95208338888888,51.03275359057969,9.5,135.5,78.0,0.5,175.0,86.0,9,0.5,0.625,48.0,0.12701216252612885,-0.143728657948,-0.0424244741102,0.101304183838,-81.19658119658132
2016-05-21 09:30:00,,,,,,,,,,,11,0.3333,-0.323333,,,,,,
2016-05-22 09:30:00,,,,,,,,,,,11,0.0,-2.78,,,,,,
2016-05-23 09:30:00,52.25,52.51400040000015,52.921690197183096,51.06628673897057,10.5,136.5,79.0,1.5,176.0,87.0,7,0.0,-2.51,48.0,0.08192804351256677,-0.149935563494,-0.08611527052989999,0.0638202929646,-79.059829059829
2016-05-24 09:30:00,52.330002,52.27200020000015,52.89291674999999,51.08588231985292,11.5,137.5,80.0,2.5,177.0,88.0,6,0.0,1.5,48.0,0.13315114686600496,-0.118468126997,-0.0842648657814,0.0342032612154,-60.25641025641034
2016-05-25 09:30:00,52.75,52.335000300000154,52.869861263888886,51.1046886190476,12.5,138.5,81.0,3.5,178.0,89.0,6,1.0,0.63,48.00000000000001,0.0930968048120104,-0.08774106394739999,-0.07547306871880001,0.012267995228600002,-56.83760683760699
2016-05-26 09:30:00,52.790001000000004,52.487000400000156,52.857361305555536,51.11672725090906,13.5,139.5,82.0,4.5,179.0,90.0,10,0.0,1.505,48.0,0.1030766074708303,-0.050592540121800006,-0.0509726799237,-0.000380139801884,-47.863247863248
2016-05-27 09:30:00,53.0,52.581000300000156,52.842083499999994,51.138043456521714,14.5,140.5,83.0,5.5,180.0,91.0,2,0.0,0.0,44.0,0.0884359424767263,-0.02082389503,-0.026410008589400003,-0.005586113559390001,-45.29914529914533
2016-05-28 09:30:00,,,,,,,,,,,2,0.0,0.0,,,,,,
2016-05-29 09:30:00,,,,,,,,,,,2,0.0,2.36,,,,,,
2016-05-30 09:30:00,,,,,,,,,,,3,0.0,1.0,,,,,,
2016-05-31 09:30:00,53.080002,52.86750050000021,52.81942879999999,51.224407388888864,0.0,141.5,84.0,6.5,181.0,92.0,12,2.0,-1.045,-24.0,0.00909133333671014,-0.022720940180599995,-0.033987288785099996,-0.011266348604500001,-59.48275862068976
2016-06-01 09:30:00,52.700001,52.8625003750002,52.80928595714285,51.24767525461253,1.0,142.5,85.0,7.5,182.0,93.0,11,0.0,2.3466669999999996,-24.0,0.06776899060154072,0.0118453495109,0.0035403382841300004,-0.0083050112268,-35.79175704989136
2016-06-02 09:30:00,53.09,52.95875037500019,52.801285928571424,51.26157507326005,2.0,143.5,86.0,8.5,183.0,94.0,9,1.0,2.11,-24.0,0.0655605954175162,0.0342419459128,0.0344974211642,0.000255475251402,-30.23255813953484
2016-06-03 09:30:00,53.32,53.0337506250002,52.81085738571429,51.28934305839414,3.0,144.5,87.0,9.5,184.0,95.0,6,0.0,2.135,-24.00000000000001,0.13709567054110786,0.0681803558354,0.08548092004560001,0.0173005642102,-6.83544303797458
2016-06-04 09:30:00,,,,,,,,,,,1,0.0,2.1,,,,,,
2016-06-05 09:30:00,,,,,,,,,,,9,0.0,2.1,,,,,,
2016-06-06 09:30:00,53.650002,53.16444533333351,52.83362346376811,51.359370362962935,4.0,145.5,88.0,10.5,185.0,96.0,7,0.0,0.0,-24.0,0.11132613139556638,0.0895495006505,0.129237440023,0.0396879393729,-6.8627450980392455
2016-06-07 09:30:00,53.66,53.268000500000156,52.85500024285713,51.38974072222218,5.0,146.5,89.0,11.5,186.0,97.0,5,0.0,2.555,-24.0,0.0817600591016112,0.09405804663730001,0.15726049767,0.0632024510322,-10.02444987775052
2016-06-08 09:30:00,53.549999,53.44300040000017,52.8627145285714,51.414243516605126,6.0,147.5,90.0,12.5,187.0,98.0,6,2.0,2.29,-24.0,0.06773898954087665,0.111798685428,0.202950807818,0.0911521223893,-1.0256410256408242
2016-06-09 09:30:00,53.779999,53.58000030000018,52.87885735714284,51.43194136630033,7.0,148.5,91.0,13.5,188.0,99.0,8,0.0,2.94,60.0,0.12092201326692514,0.129628195202,0.25318736639199996,0.12355917119000001,-1.4851485148511927
2016-06-10 09:30:00,53.82,53.71700020000018,52.91728597142857,51.45890508394157,8.0,149.5,92.0,14.5,189.0,100.0,20,1.0,0.05,64.0,0.12676497725639616,0.135434303494,0.292852050558,0.157417747063,-4.265402843601722
2016-06-11 09:30:00,,,,,,,,,,,4,0.0,0.0,,,,,,
2016-06-12 09:30:00,,,,,,,,,,,8,3.0,-0.07333300000000001,,,,,,
2016-06-13 09:30:00,54.130001,53.82200010000018,53.00202931884056,51.51309963099626,9.0,150.5,93.0,15.5,190.0,101.0,11,0.0,3.0333330000000003,64.0,0.12148410545891128,0.10182067343599999,0.284693588858,0.182872915422,-28.272251308900533
2016-06-14 09:30:00,53.66,53.82800020000018,53.04014321428569,51.535441176470535,10.0,151.5,94.0,16.5,191.0,102.0,6,0.0,-2.67,64.0,0.1397466075241455,0.0871491853063,0.291809397055,0.20466021174899998,-19.642857142857046
2016-06-15 09:30:00,53.880001,53.89400020000018,53.08300034285711,51.55842491208786,11.0,152.5,95.0,17.5,192.0,103.0,5,0.0,-1.12,64.0,0.1961173587087965,0.0613082021846,0.28129546448000003,0.21998726229499999,-29.16666666666679
2016-06-16 09:30:00,53.560001,53.85700030000019,53.12414321428569,51.573600007272674,12.0,153.5,96.0,18.5,193.0,104.0,6,1.0,0.89,64.0,0.3091334822544791,0.0577610613119,0.292188588935,0.234427527623,-12.500000000000053
2016-06-17 09:30:00,53.610001000000004,53.82800020000018,53.168428899999974,51.595615942028935,13.0,154.5,97.0,19.5,194.0,105.0,8,1.0,0.43,64.0,0.259728146292574,0.015911082370200003,0.25431638058600003,0.238405298216,-44.64285714285715
2016-06-19 09:30:00,,,,,,,,,,,5,2.0,-0.15,,,,,,
2016-06-20 09:30:00,53.810001,53.730000200000184,53.21681194202897,51.65352942647053,14.0,155.5,98.0,20.5,195.0,106.0,10,0.0,1.666667,64.0,0.267260908294261,-0.0024782516385300005,0.23530748366700002,0.237785735306,-38.157894736842096
